actual_price,nn_pred,xgb_pred
0.8,1.0010859,0.80516833
14.0,13.09801,13.94149
2.45,2.9388025,2.5134223
2.0,2.689048,2.021214
3.0,3.094869,2.9625626
3.0,3.2291603,2.9593434
0.8,0.97603464,0.8003888
2.5,2.8996758,2.5337565
3.75,3.7248087,3.7269192
3.75,3.7011697,3.6812046
2.55,3.0136135,2.6114194
2.5,2.9633818,2.5360687
4.25,4.0638084,4.195586
2.5,3.0853107,2.558144
3.25,3.5436416,3.2381577
3.25,3.475086,3.2022333
2.5,2.9022257,2.507822
3.0,3.1032944,2.9540684
3.75,4.312106,3.8096924
2.5,2.9590278,2.5083966
3.75,4.1096535,3.7800767
2.5,2.927475,2.5325398
2.5,3.0604653,2.564158
2.5,2.9350753,2.5362036
3.75,3.7511117,3.7287807
3.75,3.7572868,3.7628388
2.45,2.993898,2.5130568
2.5,3.056944,2.5602477
3.0,3.0943036,2.9556315
2.5,3.0230203,2.5547931
3.0,3.1168222,2.954928
0.8,0.97306275,0.8037249
2.0,2.6421187,2.0218124
3.75,4.064418,3.7815173
3.0,3.586391,3.0251803
3.75,3.7707083,3.6811106
3.75,4.0227222,3.7723665
2.5,2.9090736,2.5099986
2.5,3.0688727,2.564545
2.1,2.5923402,2.56344
2.5,2.920134,2.5364463
2.5,2.9816475,2.5380046
4.0,3.6778584,3.9213
4.5,4.2863197,4.4685717
3.1,3.0136135,3.054376
3.75,3.9583273,3.7736754
3.75,3.7318456,3.7257009
3.1,3.0136135,3.054376
3.25,3.558536,3.3079965
3.0,3.1596866,2.9577584
2.5,3.0911198,2.560688
2.2,2.801295,2.2299645
6.4,10.897856,6.467781
3.0,3.217121,2.9477835
2.5,3.1493998,2.5429568
2.55,3.0136135,2.616613
3.75,3.7569218,3.7293487
2.5,3.0816216,2.5673032
3.5,3.8488498,3.5656016
3.0,3.228792,2.9898517
2.5,3.2172513,2.5377464
3.0,3.1837711,2.9635885
0.8,0.99537826,0.8030163
3.25,3.5601037,3.24182
3.75,3.747769,3.7268913
3.1,3.6102023,3.0999885
3.0,3.2233942,2.9959803
3.0,3.3709767,3.0618005
2.1,2.638183,2.655555
3.0,3.0620973,2.9741867
4.75,4.5299654,4.685911
2.5,2.8671577,2.542401
4.69,4.0497932,3.7727792
3.0,3.0904763,2.9727805
3.75,3.9135435,3.7615356
2.55,3.0136135,2.6215332
2.0,2.6602168,2.0218124
2.5,2.9843664,2.5092754
3.75,3.7249043,3.6803768
2.5,2.953384,2.5410974
4.0,3.7153687,3.9212708
4.75,4.5765643,4.691645
3.75,4.0653067,3.7801447
3.1,3.0136135,3.0535529
3.5,3.5950935,3.473054
3.25,3.559156,3.2406228
3.0,3.1481583,2.9709263
3.0,3.0750787,2.9316998
2.5,3.1861649,2.5422857
3.0,3.165117,2.9703915
3.0,3.1261353,2.9622858
3.75,4.3671074,3.8079295
3.75,3.743674,3.6808012
3.5,3.900715,3.5602772
0.8,0.98525226,0.79993045
3.0,3.3101285,2.9959803
3.75,3.7243474,3.6812046
3.5,3.6225069,3.472513
8.95,10.1350975,9.038428
2.5,3.0715322,2.5609086
2.5,2.930551,2.5083966
3.5,3.5427575,3.442486
3.0,3.36441,3.0584881
2.2,2.7947369,2.2299645
3.0,3.240224,2.9959803
3.25,3.5666175,3.3127172
3.0,3.1938794,2.9475005
3.5,3.6196663,3.552956
3.75,3.718705,3.7362707
3.5,3.823428,3.5666142
3.0,2.614254,2.558106
3.5,3.8071117,3.5655117
19.75,29.11074,19.483818
2.0,2.6941,2.0218124
3.0,3.3260164,2.9901938
3.75,4.0045643,3.7736754
3.75,4.362441,3.8072243
2.5,2.954589,2.5365784
2.1,2.6265705,2.5907443
2.0,2.6458886,2.0271523
3.75,4.0333567,3.7732828
0.8,0.99056053,0.7999212
0.8,0.96593773,0.8035146
3.25,3.5581307,3.2419004
2.55,3.0136135,2.6163967
2.0,2.6425653,2.0259223
3.75,4.066354,3.7815173
3.1,3.0136135,3.0515962
2.55,3.0136135,2.6170678
2.5,3.107593,2.5410001
2.5,3.0158234,2.557634
3.0,3.0862825,2.9569094
4.5,4.291603,4.468581
2.5,3.074235,2.567816
2.0,2.6776593,2.0271523
3.5,3.937876,3.5655117
3.0,3.1782672,2.9621341
3.0,3.0993352,2.9548914
3.0,3.2292824,2.9625115
3.75,3.9595897,3.7632825
3.0,3.1596045,2.9643238
4.5,4.2306213,4.4811897
9.25,9.63196,9.2186165
3.1,3.0136135,3.051535
3.0,3.176418,2.9650517
2.5,2.9871826,2.5092754
3.1,3.0136135,3.054376
2.2,3.0695577,2.2381716
3.1,3.0136135,3.052051
4.5,4.369849,4.4695396
0.8,0.99850905,0.8037572
3.25,3.5839245,3.3351908
3.75,3.7176893,3.7260056
3.0,3.1602387,2.9703915
2.5,2.9997056,2.5553093
3.0,3.0709772,2.9533617
0.8,0.9893236,0.8042575
2.45,3.0263577,2.5130568
3.1,3.0136135,3.0535529
3.75,3.717468,3.6836572
3.0,3.2370522,2.964327
3.1,3.313272,3.1015787
3.75,3.735311,3.6819525
0.8,0.98795176,0.80410784
2.5,3.152793,2.540562
2.0,2.647765,2.0271523
2.5,2.9299188,2.507822
3.5,3.5542033,3.442486
2.5,2.9373162,2.5356102
4.75,4.539787,4.691735
3.5,3.5827672,3.4827342
2.2,3.065996,2.2381716
3.0,3.098669,2.9727805
2.5,3.029957,2.5670516
2.5,2.9559276,2.5099986
4.75,4.498075,4.6949964
4.5,4.26321,4.467692
2.0,2.672013,2.0245647
2.5,2.924846,2.5365365
3.0,3.1921735,2.9966562
2.45,2.913974,2.5138807
4.5,4.4487743,4.446462
4.5,4.3904223,4.4444222
2.5,3.083423,2.568218
3.5,3.5407896,3.442486
0.8,0.97677827,0.80516833
3.0,3.0692942,2.932485
4.25,4.2092113,4.187941
3.5,3.6455412,3.4461205
4.75,4.5413837,4.691735
3.25,3.5530596,3.2626033
3.0,3.1830585,2.964046
2.2,3.074435,2.241374
3.0,3.508713,3.0584881
3.5,3.6285098,3.5516386
2.5,3.1230185,2.5450222
4.5,4.1807356,4.4790435
3.0,2.602959,2.5976534
2.5,2.9590514,2.536823
3.75,3.7054532,3.7628388
2.0,2.6655235,2.0218124
4.5,4.434999,4.446888
3.25,3.5651484,3.2425895
2.0,2.6810808,2.0217488
2.5,3.1374297,2.5361667
2.2,3.0590346,2.240144
3.75,4.344549,3.8099263
3.0,3.07499,2.9540033
2.5,2.930683,2.5099986
0.8,0.94109017,0.80419654
3.75,3.7545455,3.7290926
3.0,3.271265,2.9893107
2.0,2.6433265,2.0218124
3.0,3.0988934,2.9727805
2.5,3.0720325,2.5677607
2.0,2.6626782,2.0218124
3.0,3.619428,3.0251803
3.75,4.057487,3.7864137
2.5,3.1156878,2.541455
20.45,17.872154,20.361969
0.8,0.9872283,0.79816353
2.5,3.0749016,2.5677607
2.5,3.0814505,2.567816
3.1,3.3956776,3.100985
3.0,3.234679,2.948241
3.0,3.2736502,2.9907348
2.5,3.0800457,2.5603743
3.1,3.0136135,3.0516741
3.5,3.5582232,3.442486
3.5,3.6340854,3.5799215
3.5,3.5957096,3.4787433
3.0,3.3514638,2.9901938
10.0,10.735825,10.009503
2.0,2.638372,2.0245647
2.5,3.1418374,2.5429568
3.75,4.028947,3.7638686
3.0,3.2542338,2.9893107
4.5,4.407707,4.4475646
3.0,3.0988083,2.9754167
12.0,12.9900055,12.0881405
3.0,3.081933,2.9569094
0.8,0.9734055,0.81730354
3.1,3.4283295,3.1013093
3.75,3.9450967,3.7638538
3.0,3.2353199,2.9588876
3.5,3.651961,3.472513
0.8,1.0026737,0.8037572
2.5,2.9297397,2.5071583
3.0,3.0635333,2.9402251
3.5,3.9106674,3.560918
3.5,3.6106446,3.5530293
3.0,3.3191755,2.9893107
3.5,3.8490167,3.5677607
3.0,3.1604393,2.964046
3.0,3.6234787,3.0251803
3.75,4.0513783,3.7525043
3.75,3.7227786,3.6820154
2.5,3.0896928,2.5665731
3.1,3.0136135,3.0535529
2.0,2.6421404,2.0271523
3.75,3.72902,3.735599
3.0,3.5258603,3.0618005
0.8,0.9913821,0.80367726
2.65,3.4371235,3.2022333
3.0,3.055276,2.9328873
2.5,3.0934403,2.5579934
3.5,3.762735,3.5631397
2.0,2.671862,2.0245647
2.5,2.9022255,2.5083966
3.25,3.5304139,3.206442
2.5,2.9359984,2.5083966
2.5,2.9966965,2.5424032
3.5,3.5498908,3.4834967
2.2,3.0778494,2.2381716
3.0,3.3957725,3.0574403
4.5,4.352625,4.4336414
3.5,3.7691255,3.56362
2.0,2.6413174,2.0259223
0.8,0.99348855,0.80516833
3.75,4.0669117,3.786021
3.25,3.581856,3.330398
2.5,3.0834763,2.5605698
3.75,3.755655,3.7283995
0.8,0.9527533,0.803537
3.75,3.7350025,3.6819525
3.75,3.732053,3.7296422
3.5,3.637135,3.472513
3.75,3.9962146,3.7638538
0.8,0.9766538,0.80443877
20.45,17.306034,20.344776
3.0,3.3175159,2.994233
2.55,3.0136135,2.6158729
3.75,3.7427838,3.7283995
2.2,2.8908668,2.231974
3.5,3.5483158,3.4744513
3.0,3.1693807,2.9491005
4.5,4.3943915,4.4356956
4.5,4.4385376,4.446888
3.75,4.3177986,3.8106987
4.5,4.423358,4.438839
2.5,3.0639336,2.5612047
3.75,3.7470164,3.7289438
3.0,3.0820937,2.932944
3.75,3.7531931,3.7344239
2.1,2.631836,2.7870367
0.8,0.97072077,0.79620224
2.5,3.0690255,2.567816
2.5,3.0963614,2.542125
2.5,3.0892663,2.54258
3.5,3.7619321,3.560918
2.5,3.0909617,2.5610268
3.75,3.7073267,3.7246351
3.0,3.2766976,2.96268
3.0,3.0840085,2.9500415
4.25,4.2689514,4.1864996
2.5,3.071752,2.5604172
3.0,3.3157587,2.9898517
3.75,3.728217,3.6808012
2.5,3.0636692,2.560902
3.0,3.4457426,3.0570476
3.1,3.0136135,3.0535715
2.5,2.9175494,2.5359888
3.5,3.5933223,3.442486
4.0,3.673509,3.923318
2.5,2.9215546,2.537978
3.5,3.7747421,3.5655117
3.0,3.21668,2.9477835
3.5,3.5539756,3.4901457
2.2,3.0752625,2.241374
3.0,3.2165303,2.964046
2.55,3.0136135,2.612205
2.55,3.0136135,2.616389
3.0,3.3848987,3.0574403
3.5,3.6458762,3.473054
3.75,4.329501,3.8077247
3.5,3.8532941,3.5658417
0.8,0.98595524,0.80088043
4.5,4.401582,4.4465513
3.75,4.0167394,3.7535968
3.5,3.5917,3.442486
3.25,3.5473135,3.2626033
2.5,2.9563556,2.5418882
2.5,3.0779793,2.5589757
9.5,10.213715,9.480421
0.8,0.9829694,0.8044625
4.0,3.6766436,3.922258
3.5,3.8333495,3.5616653
2.5,3.0700827,2.5603411
2.5,3.0154161,2.5516007
3.75,3.7427113,3.6819525
2.5,3.0058215,2.5092754
0.8,0.9714223,0.80443877
3.75,3.7687802,3.6820314
2.5,3.1325417,2.541455
2.0,2.6397095,2.0271523
3.0,3.3719091,3.0579169
2.5,3.0410228,2.552845
3.0,3.1629767,2.9617326
2.2,3.062485,2.240144
2.5,2.9450595,2.5108445
4.25,4.21665,4.187941
3.0,3.2283142,2.9481857
3.0,3.176011,2.9650517
20.45,17.870607,20.383066
2.0,2.632488,2.0245647
3.0,3.1524255,2.9703915
3.25,3.4210978,3.2029223
3.0,3.1437063,2.97099
2.5,2.9417884,2.5326107
3.75,3.740581,3.681663
3.0,3.0705311,2.9531164
3.0,3.2629793,2.9901938
3.75,4.30282,3.811845
2.5,2.9725933,2.5350583
3.5,3.5524971,3.485163
2.5,3.0698328,2.5677607
3.1,3.0136135,3.0528817
0.8,0.9877725,0.80516833
2.5,2.9582267,2.5108445
3.0,3.153923,2.9650517
3.75,3.7205827,3.681663
2.0,2.6617732,2.0259223
3.0,3.1667585,2.9650517
3.0,3.1852798,2.9966562
3.0,3.0740433,2.9322574
4.25,4.10919,4.2010407
3.75,3.7365272,3.681573
3.75,4.2604017,3.8074677
3.0,3.3799777,3.0574403
2.5,2.9393916,2.5365038
2.5,3.1630945,2.5429568
4.25,4.1198816,4.200648
0.8,0.98159415,0.8042266
2.5,2.9587793,2.5083568
3.75,4.069994,3.786021
3.0,3.553298,3.0236044
2.5,2.9886212,2.5440547
3.0,3.1136847,2.9548914
3.5,3.5845504,3.4461205
2.5,2.9729724,2.5083568
3.75,3.747863,3.7385962
4.25,4.104574,4.1970277
3.25,3.580664,3.3352535
3.0,3.2246914,2.9448996
3.75,4.0321674,3.7514062
3.25,3.571933,3.3062336
3.0,3.0703473,2.950107
4.0,3.6688511,3.9178133
3.0,3.2887578,2.9605649
3.0,3.019139,2.9329426
2.5,2.8783958,2.5092754
3.5,3.6174674,3.568045
3.5,3.5703938,3.442486
4.25,4.2395287,4.187941
2.2,2.8431067,2.2305055
3.5,3.5603864,3.4860735
0.8,0.9757949,0.80368495
3.25,3.495801,3.2022333
2.2,3.0764136,2.240144
3.0,3.1648424,2.964448
4.25,4.2393103,4.187941
2.0,2.7200637,2.0245647
4.25,4.1278405,4.200648
3.25,3.5410328,3.2688982
3.5,3.583485,3.4461205
3.75,4.3260193,3.787261
3.75,3.9395573,3.7736754
7.6,7.697009,7.604954
3.75,4.0640793,3.786021
3.0,3.2598872,2.9901938
3.75,3.7159321,3.7271478
4.5,4.415288,4.4399037
3.1,3.0136135,3.0542932
2.5,3.0618067,2.5677607
2.45,2.9515986,2.5134223
2.5,3.080298,2.567816
3.0,3.2680066,2.9614923
3.25,3.5778308,3.2654307
3.75,4.093664,3.7804694
3.0,3.2661943,2.948241
2.5,3.0939384,2.541078
2.5,3.0008059,2.5455675
4.25,4.2865496,4.1864996
4.0,3.727324,3.9204264
2.2,2.819094,2.231433
3.1,3.0136135,3.0491529
3.75,4.305093,3.8096924
3.25,3.5583148,3.2662144
3.25,3.57443,3.3117938
3.75,3.9842029,3.7732828
3.75,4.3246098,3.8099263
4.5,4.280979,4.4948387
3.5,3.935664,3.5670505
2.5,3.1765199,2.541329
3.75,4.064476,3.786021
3.0,3.4652724,3.0574403
4.75,4.4990788,4.6894064
2.0,2.6549914,2.021214
2.2,3.0655417,2.240144
3.0,3.059544,2.9741867
3.0,3.0743124,2.9754167
2.2,2.8866787,2.231974
3.0,3.0769305,2.9492338
3.1,3.0136135,3.0528817
4.0,3.6171913,3.9226391
2.5,2.9874454,2.555763
3.25,3.5455828,3.2435014
2.2,2.8255439,2.231433
3.5,3.609073,3.472513
0.8,1.0035887,0.80410784
3.0,2.5819976,2.5775838
0.8,0.9785533,0.80350983
4.25,4.2185125,4.18737
3.75,3.6456392,3.7461782
3.75,4.062195,3.780946
2.0,2.6481202,2.0259223
2.0,2.679841,2.0217488
2.5,3.1303518,2.5417619
3.0,3.0670977,2.9328873
4.25,4.0669956,4.195586
3.75,4.368555,3.809964
3.0,3.0798132,2.952081
3.0,3.2108595,2.948241
2.5,3.0757132,2.5670516
3.5,3.8258276,3.5645506
3.0,3.1694121,2.964046
4.25,4.110606,4.2010407
2.0,2.6644318,2.0259223
3.1,3.4197934,3.100807
2.5,3.011767,2.5563562
3.0,3.0836582,2.95216
3.0,3.079245,2.9541297
4.25,4.0995893,4.1964564
2.0,2.6568158,2.021214
2.55,3.0136135,2.616613
2.5,2.9474797,2.5083966
2.2,2.8627656,2.231974
3.1,3.3612044,3.1012104
3.75,3.7589953,3.7273843
3.75,4.0263596,3.761331
3.75,3.7617552,3.6820314
2.5,3.012419,2.5553093
4.75,4.4828763,4.690678
4.5,4.302557,4.469757
3.0,3.0703168,2.9530425
3.1,3.0136135,3.052051
3.5,3.9097855,3.5677607
3.0,3.1895373,2.9966562
3.5,3.8326313,3.5655117
3.0,3.2093525,2.9658747
4.0,3.6661882,3.923318
2.2,2.8143744,2.231433
4.25,4.2765684,4.1864996
4.5,4.239293,4.480669
2.5,3.0677853,2.5610893
4.5,4.423342,4.445495
2.5,3.0622392,2.567816
3.0,3.2533696,2.994233
3.1,3.0136135,3.050201
2.5,2.9351044,2.542401
2.5,2.9884458,2.5367603
3.0,3.0587528,2.9544728
8.95,9.319668,8.947007
2.1,2.6132889,2.9095573
3.25,3.553149,3.2662144
3.75,3.7605042,3.720989
3.75,3.774369,3.681573
3.75,4.035454,3.7514062
0.8,0.99327725,0.80516833
2.5,2.967015,2.5099986
3.0,3.1467118,2.9703915
2.5,2.9307568,2.507822
3.5,3.625748,3.5572467
4.0,3.7170825,3.917773
2.5,3.063326,2.5673032
3.25,3.5388253,3.270176
2.5,2.9278831,2.53365
3.5,3.6085927,3.4448903
0.8,0.982443,0.7999703
4.25,4.066702,4.195586
3.75,4.0460157,3.7698658
4.75,4.5064907,4.6856313
2.5,3.0195663,2.5547931
3.0,3.0790696,2.9518533
2.5,3.0444827,2.5637004
3.0,3.0729666,2.932485
15.0,21.07369,15.095928
0.8,0.9871022,0.7937495
3.0,3.2198644,2.9475005
2.5,2.9476092,2.542401
2.5,3.0772023,2.5673585
0.8,0.99078935,0.80410784
3.75,3.7631075,3.7392757
0.8,0.999634,0.80397373
3.0,3.2585206,2.9599457
4.0,3.6873682,3.924916
3.1,3.379901,3.100748
3.0,3.1836886,2.9966562
3.5,3.9272711,3.5632794
4.25,4.1823683,4.1972327
3.1,3.0136135,3.051535
4.25,4.230482,4.1976256
4.5,4.247157,4.4683585
3.75,3.7704813,3.728691
0.8,0.99957275,0.80516833
3.75,4.0400457,3.7670164
3.75,3.9792535,3.786021
3.75,3.754522,3.7294543
3.5,3.5159323,3.4448903
4.0,3.6991715,3.922863
3.0,3.466417,2.9631188
3.5,3.8430078,3.5655117
3.0,3.2084317,2.964869
0.8,0.97655296,0.80350566
3.75,4.298458,3.813275
3.0,3.081279,2.9557095
3.75,3.7282338,3.7372434
2.5,3.1644921,2.5437799
2.5,3.0846143,2.5636587
2.5,2.96869,2.538275
3.75,3.6610548,3.7628388
3.75,4.3174133,3.807364
3.5,3.5547104,3.47096
3.25,3.551423,3.2650168
18.0,20.573502,18.006767
2.5,3.1533623,2.5409389
3.25,3.5822265,3.306339
2.2,2.7931695,2.2305055
3.0,3.198814,2.97099
2.5,3.072989,2.568007
3.0,3.268217,2.9629984
3.75,3.6882706,3.730252
3.25,3.5671806,3.2654307
3.75,4.054492,3.7815173
2.5,3.0218174,2.556811
3.1,3.0136135,3.0504935
4.5,4.259544,4.469415
2.5,3.1055803,2.542278
3.0,3.4770033,3.0584881
2.0,2.6423635,2.0271523
3.0,3.0733614,2.932485
4.0,3.7351904,3.916822
2.65,3.3078423,2.7660718
3.0,3.2844067,2.9907348
4.5,4.2662,4.499952
4.5,4.3165646,4.422559
3.5,3.5861251,3.4448903
3.75,3.7003276,3.7306943
2.55,2.9863186,2.6150498
3.0,3.3789637,2.9901938
2.5,2.9400144,2.507822
3.25,3.5794294,3.2404537
4.25,4.217202,4.1976256
2.5,2.9538581,2.5328891
3.75,3.8763638,3.764354
2.5,3.1185164,2.542502
3.75,3.9593947,3.7473881
3.0,2.6265976,2.8129628
3.0,3.1842017,2.9475005
4.5,4.3861694,4.432752
2.5,2.9601655,2.5369945
2.5,2.9342585,2.5369506
2.5,3.0210319,2.5092754
3.5,3.6463127,3.4461205
3.5,3.6257112,3.5537941
3.75,3.9856741,3.76569
3.0,3.1978583,2.9645941
3.25,3.5723448,3.3053286
2.0,2.6263847,2.0271523
3.75,4.3055773,3.807364
3.0,3.3642077,2.9901938
2.0,2.689138,2.0218124
3.0,3.6766376,3.02466
2.5,3.0872684,2.5603454
12.0,13.625471,11.971477
4.5,4.4101467,4.448711
3.0,3.4185054,3.0570476
3.5,3.6213918,3.500719
3.0,3.0832715,2.932485
3.75,3.747423,3.7435353
3.0,3.1939163,2.9475558
3.0,3.65682,3.0251803
3.0,3.7076688,3.02466
2.2,2.8040638,2.2299645
3.5,3.620834,3.5511642
2.5,3.0376194,2.5554612
0.8,0.9795385,0.8042266
3.0,3.0655706,2.9292846
3.75,3.7108955,3.6812046
2.2,2.8036852,2.2299645
3.0,3.1949742,2.964046
3.1,3.3251934,3.1011126
2.0,2.7191331,2.0218124
3.75,3.9848192,3.7732828
4.5,4.3152246,4.4823728
4.25,4.065819,4.195979
2.5,2.9970472,2.538275
3.5,3.6226017,3.5525317
3.0,3.1370497,2.9643238
3.75,4.0624666,3.7864137
3.75,4.3053885,3.8095963
2.5,2.9790096,2.555205
3.25,3.5775092,3.307193
2.45,2.9245057,2.5134223
3.25,3.5454385,3.244779
3.5,3.5514429,3.4852495
3.5,3.561693,3.4448903
3.5,3.8542955,3.5606072
3.0,3.1050177,2.9597573
2.5,2.9133348,2.5083966
3.0,3.2674708,2.9901938
3.5,3.5968642,3.4833486
2.5,2.9558787,2.5099986
2.0,2.6731803,2.0217488
3.5,3.621471,3.473054
4.25,4.127247,4.200648
3.75,4.310322,3.7967756
3.0,3.1980028,2.931721
2.5,2.943039,2.5364463
2.5,2.9591823,2.5099986
3.1,3.3549314,3.0999885
2.5,2.9930902,2.5083568
6.4,13.974267,6.4666896
0.8,0.98689514,0.79768133
4.5,4.223876,4.508017
3.0,3.197126,2.9635885
3.0,3.3379397,2.994233
2.5,3.075511,2.5673585
0.8,0.9900502,0.80428743
3.75,3.718568,3.7267375
3.0,3.1736002,2.9470108
10.0,10.486981,10.009933
4.0,3.662782,3.921816
3.5,3.5537655,3.4776714
2.5,3.0618274,2.5673032
0.8,0.97783315,0.7981267
2.2,2.844585,2.2299645
4.25,4.124696,4.200648
4.25,4.06299,4.195586
3.75,4.143512,3.8108633
3.5,3.5584052,3.4448903
3.75,3.764969,3.7420793
3.75,3.7243168,3.7257009
3.0,3.2286544,2.948241
4.25,4.064892,4.195586
3.0,3.0612924,2.9754167
2.55,3.0136135,2.6150498
3.75,3.893133,3.7638538
3.0,3.6326962,3.0267634
2.5,3.1518035,2.543382
0.8,0.98367345,0.797528
3.0,3.7458088,3.024313
3.1,3.0136135,3.0528817
3.5,3.589814,3.4715009
3.0,3.2242575,2.9481857
2.5,3.085351,2.5591893
2.5,2.9175427,2.5359888
2.45,3.1084425,2.5116842
3.75,3.9758153,3.7632825
3.5,3.5891092,3.4461205
0.8,0.95547134,0.80466026
3.75,4.123522,3.7732828
3.5,3.9989655,3.5646405
3.5,3.6010575,3.5509562
2.0,2.6983757,2.021214
3.25,3.5711863,3.2410455
2.55,3.0136135,2.615189
2.5,2.984829,2.5424025
7.6,7.992791,7.604628
3.5,3.6453142,3.5542753
3.75,3.6118894,3.720549
3.5,3.5766385,3.473054
3.0,3.149054,2.9703915
2.5,2.9704432,2.542401
3.5,3.5513852,3.4881415
3.75,4.353978,3.8096862
3.0,3.0953586,2.9541028
0.8,0.9909543,0.80446213
14.75,17.824038,14.817597
3.0,3.0627282,2.9741867
4.75,4.4846,4.691645
3.0,3.6056275,3.021457
3.5,3.6011252,3.5645828
2.2,2.807421,2.2299645
3.25,3.5473392,3.2649367
3.75,4.363715,3.805911
8.95,9.8672085,9.037719
3.25,3.7456465,3.3067472
4.25,4.0638905,4.195586
4.0,3.5873501,3.921816
2.2,2.8020027,2.2299645
0.8,0.99894166,0.8041432
3.0,3.0807867,2.9526687
2.5,3.1597362,2.5409389
3.5,3.5734468,3.473054
3.75,3.8935704,3.7638538
2.2,2.79973,2.231974
3.0,3.1978624,2.9458864
3.0,3.706259,3.0251803
3.0,3.2259328,2.9481857
3.75,3.7384949,3.7628388
2.55,3.0136135,2.6163967
2.5,2.98977,2.5108445
3.0,3.0952814,2.9554076
3.5,3.7751439,3.563866
4.0,3.6518185,3.9269526
3.0,3.3918657,3.0574403
3.75,4.0639668,3.780946
4.5,4.262149,4.494666
3.5,3.6234424,3.473054
2.5,3.0212424,2.5092754
3.0,3.0854979,2.9560864
2.45,2.9467416,2.514233
2.0,2.6193328,2.0259223
3.0,3.1981297,2.9959803
0.8,0.9834441,0.80368495
6.4,9.491829,6.418031
2.2,2.8925424,2.231433
0.8,0.99350905,0.79776853
4.25,4.13225,4.200648
3.0,3.25947,2.963817
2.2,3.1038985,2.2381716
2.2,2.8611484,2.231974
3.75,4.054876,3.7864137
3.5,3.8418374,3.564215
3.25,3.5759623,3.3077054
3.5,3.5564213,3.442486
3.5,3.54869,3.4795492
4.5,4.297191,4.4684315
2.5,2.9592116,2.5099986
3.75,3.7614713,3.7327812
2.0,2.6558223,2.0218124
4.25,4.1126547,4.2010407
2.5,3.0103662,2.5108445
3.0,3.0635965,2.932485
2.5,2.9900565,2.5083568
3.5,3.6178088,3.5524182
3.0,3.1259184,2.9534671
0.8,0.9553982,0.80360067
2.55,3.0136135,2.6150498
2.5,2.9406776,2.5099986
3.0,3.1775358,2.9703915
3.1,3.4233313,3.1017992
0.8,0.98852336,0.80378854
3.5,3.5773559,3.4448903
3.0,3.1651788,2.964046
3.1,3.3718662,3.1016688
4.5,4.28828,4.467665
3.0,3.3208032,2.9898517
2.5,2.9753482,2.5099986
2.5,3.3808403,2.558315
3.5,3.5708392,3.4448903
3.1,3.4063725,3.1017992
2.0,2.6449132,2.0259223
4.25,4.0669355,4.195586
3.0,3.0712335,2.9741867
2.5,3.042225,2.552845
2.5,3.0696366,2.5612135
3.75,3.9300587,3.7638538
2.5,3.0223408,2.5548544
3.5,3.5541656,3.488905
4.25,4.064095,4.195586
3.0,3.7094476,3.0251803
3.0,3.1600077,2.9703915
2.5,2.9807534,2.5108445
2.5,3.0207837,2.55614
4.0,3.6611457,3.922941
4.5,4.465804,4.4448156
2.5,3.0617416,2.5664804
2.2,3.0919764,2.241374
3.75,3.7274258,3.6798973
2.5,2.9876692,2.5355463
3.1,3.3077922,3.101064
2.5,3.0776901,2.5625734
4.25,4.125332,4.200648
0.8,0.9993534,0.80419654
2.2,2.8104367,2.2305055
3.0,3.203624,2.9481857
2.5,3.0876515,2.562124
3.25,3.559441,3.30627
3.5,3.594879,3.473054
2.5,3.0256267,2.5547931
4.5,4.337509,4.468706
3.0,3.1768084,2.97099
3.75,4.0358887,3.7520745
4.5,4.420705,4.446462
2.5,3.0141106,2.5561323
9.25,9.661722,9.213434
2.5,2.9474726,2.5419436
3.75,3.741436,3.6818879
18.0,19.16154,17.980492
3.25,3.5603194,3.236886
3.5,3.5522468,3.4764569
3.75,4.2984324,3.8096862
4.0,3.6658528,3.924141
4.75,4.5218153,4.691387
4.75,4.492402,4.690509
3.5,3.5832016,3.4798708
3.0,3.100154,2.9560864
2.5,2.9557986,2.5365784
3.0,3.1959062,2.9966562
2.5,3.0078845,2.5092754
3.0,3.0605078,2.9344077
15.0,19.13548,15.102187
2.5,2.9634523,2.5373058
2.0,2.699185,2.0218124
3.75,4.3673277,3.8116672
2.5,3.08753,2.559873
0.8,0.97793746,0.79816353
2.2,2.8227053,2.231974
4.75,4.501643,4.691645
3.5,3.6511624,3.472513
3.1,3.0136135,3.0535529
3.0,3.2428286,2.994233
2.5,2.9425092,2.5083966
3.75,3.7174942,3.6814005
3.75,3.6788294,3.7628388
3.75,4.0058794,3.7732828
3.75,3.7679162,3.6828716
4.25,4.221877,4.18737
3.75,3.73922,3.681663
3.25,3.5780528,3.333395
2.5,3.1319182,2.5437875
2.5,2.9898438,2.5083966
3.0,3.0720952,2.9329426
3.5,3.5503802,3.4799752
22.5,20.564383,22.191204
3.5,3.6614,3.473054
3.1,3.0136135,3.0535529
3.5,3.6650593,3.472513
2.5,2.9358552,2.5419436
3.0,3.416934,3.0584881
3.75,4.0741224,3.7732828
4.0,3.705438,3.922123
3.1,3.0136135,3.0528817
3.0,3.0605507,2.9329426
3.0,3.2038739,2.9481857
2.5,2.9440613,2.5099986
3.25,3.5544226,3.2649367
2.55,3.0136135,2.615566
3.75,4.052124,3.786021
3.5,3.5646617,3.4771676
2.5,2.9955316,2.5092754
2.5,2.982687,2.5092754
4.5,4.1982517,4.4861894
3.0,3.1846325,2.9650517
